OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-37952,2026-135R,2026-06-28T12:42:25.509024,15.80962059,.00007283,97.2831,207.2242,89.7873,270.3479,0,U,69561,999,205,.15435125E-2,.30826E-2,0
STARLINK-37935,2026-135S,2026-06-28T14:12:27.694080,15.80863785,.00007922,97.2831,207.2917,102.6446,257.4911,0,U,69562,999,206,.57143684E-3,.110957E-2,0
STARLINK-37936,2026-135T,2026-06-28T07:57:44.459712,15.80901471,.00020416,97.2835,207.0325,104.8702,255.2792,0,U,69563,999,202,.11215066E-2,.221078E-2,0
STARLINK-37932,2026-135U,2026-06-28T12:30:41.016384,15.80917732,.00002259,97.2823,207.2338,93.3119,266.8175,0,U,69564,999,205,.12769203E-2,.252854E-2,0
STARLINK-37916,2026-135V,2026-06-28T14:01:03.787104,15.80847909,.00026906,97.2842,207.3030,79.5753,280.5818,0,U,69565,999,206,.95626915E-3,.187306E-2,0
STARLINK-37909,2026-135W,2026-06-28T13:51:57.664800,15.80888540,.00011009,97.2832,207.3116,129.4135,230.7231,0,U,69566,999,206,.83635209E-3,.163639E-2,0
STARLINK-37934,2026-135X,2026-06-28T13:56:35.007936,15.80867124,.00012377,97.2830,207.3071,101.6330,258.5078,0,U,69567,999,206,.89770875E-3,.175728E-2,0
STARLINK-37938,2026-135Y,2026-06-28T13:53:02.232384,15.80837518,.00010865,97.2833,207.3104,107.5902,252.5485,0,U,69568,999,206,.22799722E-3,.43792E-3,0
STARLINK-37924,2026-135Z,2026-06-28T15:20:14.341632,15.80869313,.00013063,97.2838,207.3801,89.1990,270.9428,0,U,69569,999,207,.62566992E-3,.121684E-2,0
SHIJIAN-31 (SJ-31),2026-136A,2026-06-28T10:03:56.975616,1.92225963,.6941009,63.4787,354.9210,171.7767,212.4468,0,U,69570,999,30,0,-.125E-5,0
CZ-3B R/B,2026-136B,2026-06-27T18:00:10.255680,2.28242215,.7333682,63.4436,353.9175,171.4427,217.2671,0,U,69571,999,27,.27066E-3,.196951E-2,-.17943E-4
GUOWANG OBJECT A,2026-137A,2026-06-28T08:49:28.386624,13.89813079,.00126247,49.9990,210.8666,262.3584,97.5880,0,U,69572,999,157,.10694272E-3,-.14E-6,0
GUOWANG OBJECT B,2026-137B,2026-06-28T12:12:18.413280,13.89805142,.00118502,49.9987,210.2780,262.1374,97.8179,0,U,69573,999,160,.14458019E-3,.33E-6,0
GUOWANG OBJECT C,2026-137C,2026-06-28T12:10:51.120768,13.89815582,.00119021,49.9947,210.2617,263.5846,96.3697,0,U,69574,999,160,.9669759E-4,-.26E-6,0
GUOWANG OBJECT D,2026-137D,2026-06-28T13:52:54.666336,13.89828483,.00111172,49.9947,209.9688,262.5419,97.4216,0,U,69575,999,161,.27846909E-4,-.111E-5,0
GUOWANG OBJECT E,2026-137E,2026-06-28T13:51:27.991584,13.89826269,.00112113,50.0005,209.9815,265.4025,94.5593,0,U,69576,999,161,.12311933E-3,.6E-7,0
GUOWANG OBJECT F,2026-137F,2026-06-28T13:50:05.725824,13.89810442,.00108319,49.9999,209.9747,265.1684,94.7978,0,U,69577,999,161,-.72779946E-4,-.236E-5,0
GUOWANG OBJECT G,2026-137G,2026-06-27T06:44:48.138144,13.90789809,.0010928,49.9950,215.1041,261.8500,98.1159,0,U,69578,999,143,.11082E-3,-.7E-7,0
GUOWANG OBJECT H,2026-137H,2026-06-25T11:38:14.756064,13.92076941,.0010122,49.9967,222.2731,259.8752,100.1006,0,U,69579,999,118,.1427E-3,.37E-6,0
GUOWANG OBJECT J,2026-137J,2026-06-27T06:41:01.268160,13.91997107,.0011832,49.9961,215.0979,257.3150,102.6427,0,U,69580,999,143,.13174E-3,.22E-6,0
CZ-12 R/B,2026-137K,2026-06-28T06:32:44.259072,14.11691666,.00774715,49.9862,209.6633,151.7780,208.7358,0,U,69581,999,157,.27092392E-4,-.104E-5,0
CENTISPACE-1 GROUP 05 OBJECT A,2026-138A,2026-06-28T10:34:04.791072,14.15475400,.00102033,55.1411,239.6107,304.9516,55.0499,0,U,69582,999,161,-.12009889E-3,-.389E-5,0
CENTISPACE-1 GROUP 05 OBJECT B,2026-138B,2026-06-28T10:31:59.077344,14.15656488,.00091644,55.1410,239.6009,304.7850,55.2261,0,U,69583,999,161,-.11781726E-3,-.385E-5,0
CENTISPACE-1 GROUP 05 OBJECT C,2026-138C,2026-06-28T15:36:00.997056,14.15740444,.00091023,55.1413,238.8236,307.1753,52.8390,0,U,69584,999,164,-.63504451E-4,-.279E-5,0
CENTISPACE-1 GROUP 05 OBJECT D,2026-138D,2026-06-28T15:34:07.856256,14.15927755,.00086643,55.1415,238.8068,305.8431,54.1738,0,U,69585,999,164,-.11585084E-3,-.383E-5,0
CENTISPACE-1 GROUP 05 OBJECT E,2026-138E,2026-06-28T13:51:42.589728,14.15994087,.00083799,55.1412,239.0722,306.0354,53.9843,0,U,69586,999,163,-.95882728E-4,-.344E-5,0
CENTISPACE-1 GROUP 05 OBJECT F,2026-138F,2026-06-28T15:34:00.408576,14.15917268,.00082378,55.1415,238.8150,310.8044,49.2215,0,U,69587,999,164,-.10635613E-3,-.364E-5,0
CENTISPACE-1 GROUP 05 OBJECT G,2026-138G,2026-06-28T12:08:45.733632,14.16081844,.00075133,55.1415,239.3265,309.7789,50.2523,0,U,69588,999,162,-.90959453E-4,-.334E-5,0
SPACEMOBILE-008,2026-139A,2026-06-28T13:41:13.902720,15.12781878,.00040842,52.9934,210.8864,14.5064,345.6044,0,U,69589,999,170,.46572986E-4,.526E-5,0
SPACEMOBILE-009,2026-139B,2026-06-28T13:42:22.090464,15.12675353,.00042711,52.9926,210.8877,8.7059,351.4006,0,U,69590,999,170,.44745188E-4,.491E-5,0
SPACEMOBILE-010,2026-139C,2026-06-28T13:44:10.608000,15.12506612,.00041278,52.9932,210.8977,358.6572,1.4407,0,U,69591,999,171,.43293807E-4,.463E-5,0
