OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
BADR-4,2006-051A,2026-06-13T06:28:19.642656,1.00268933,.00047521,1.9944,81.1618,352.2462,319.7123,0,U,29526,999,5122,0,.167E-5,0
WILDBLUE-1,2006-054A,2026-06-13T04:47:38.730912,1.00270350,.00012663,2.7925,80.5317,356.5089,145.1904,0,U,29643,999,5375,0,-.38E-6,0
SKYNET 5A,2007-007B,2026-06-12T19:51:57.643200,1.00270760,.00040474,5.2901,73.7943,13.8882,206.6773,0,U,30794,999,7065,0,-.261E-5,0
ANIK F3,2007-009A,2026-06-12T22:54:05.445216,1.00271328,.00024333,1.1860,83.8976,2.7955,39.3681,0,U,31102,999,4652,0,.12E-6,0
ASTRA 1L,2007-016A,2026-06-13T06:11:36.245760,1.00271856,.00051249,1.3113,81.6054,9.0075,239.3865,0,U,31306,999,4494,0,-.173E-5,0
GALAXY 17 (G-17),2007-016B,2026-06-13T04:31:38.615232,1.00269910,.00047556,2.9617,79.9495,20.9790,143.4877,0,U,31307,999,6976,0,-.195E-5,0
INTELSAT 11 (IS-11),2007-044B,2026-06-13T00:09:00.514080,0.99052544,.00021524,3.5542,78.7182,90.3925,238.6992,0,U,32253,999,6840,0,-.275E-5,0
WGS F1 (USA 195),2007-046A,2026-06-12T09:34:29.932320,1.00271537,.00004294,0.0475,96.0393,344.9206,280.9151,0,U,32258,999,5228,0,-.252E-5,0
SKYNET 5B,2007-056B,2026-06-12T23:35:03.768864,1.00272764,.00040191,5.2421,73.5564,1.9283,204.6614,0,U,32294,999,6815,0,.149E-5,0
ASTRA 4A,2007-057A,2026-06-13T06:19:50.456352,1.00270621,.00021226,0.0125,339.6704,105.7320,275.9363,0,U,32299,999,5160,0,.45E-6,0
HORIZONS-2,2007-063B,2026-06-13T05:31:38.320896,1.00269750,.00037487,2.5915,80.6732,359.5237,190.4820,0,U,32388,999,6777,0,-.243E-5,0
THURAYA-3,2008-001A,2026-06-13T01:33:23.365728,1.00007575,.00015223,5.9822,35.7911,159.9940,168.8798,0,U,32404,999,6744,0,-.77E-6,0
THOR 5,2008-006A,2026-06-13T06:18:20.600352,1.00270482,.00022977,0.0279,260.5105,188.3703,266.5315,0,U,32487,999,6727,0,.3E-7,0
AMC-14,2008-011A,2026-06-13T03:07:21.778752,1.00354199,.00459854,23.9999,20.5684,6.8437,345.2746,0,U,32708,999,6812,0,-.42E-6,0
DIRECTV 11,2008-013A,2026-06-12T11:00:56.856096,1.00271638,.00003115,0.0108,290.0835,85.8511,310.9148,0,U,32729,999,4554,0,-.111E-5,0
ICO G1,2008-016A,2026-06-13T06:01:51.956256,1.00272648,.00023904,5.5301,36.1487,34.8220,188.2065,0,U,32763,999,6650,0,-.164E-5,0
VINASAT-1,2008-018A,2026-06-13T06:56:07.567008,1.00271928,.00011556,0.0166,314.0996,135.0326,48.4606,0,U,32767,999,6655,0,-.316E-5,0
STAR ONE C2,2008-018B,2026-06-13T07:23:29.305248,1.00270373,.00024907,1.2308,82.4934,7.6978,217.3183,0,U,32768,999,6661,0,-.265E-5,0
AMOS-3,2008-022A,2026-06-13T03:03:24.823296,1.00473382,.00020135,0.4445,86.2843,71.9510,184.9827,0,U,32794,999,8229,0,.162E-5,0
GALAXY 18 (G-18),2008-024A,2026-06-13T06:16:31.158336,1.00271338,.0002689,0.0247,0.9595,78.0837,153.6544,0,U,32951,999,4581,0,0,0
ZHONGXING-9,2008-028A,2026-06-13T02:25:38.788032,1.00271030,.00041321,0.7569,85.4329,336.2599,328.5385,0,U,33051,999,6599,0,-.236E-5,0
SKYNET 5C,2008-030A,2026-06-13T02:48:11.282400,1.00271975,.00038624,3.7782,77.0868,13.5116,195.0871,0,U,33055,999,6591,0,-.13E-5,0
TURKSAT 3A,2008-030B,2026-06-12T11:41:20.809824,1.00274252,.0004975,0.0454,78.1312,352.4193,47.6180,0,U,33056,999,5231,0,.161E-5,0
INTELSAT 25 (IS-25),2008-034A,2026-06-13T06:58:07.375296,0.99036648,.00030494,2.6993,80.4161,57.5662,7.1475,0,U,33153,999,6565,0,-.268E-5,0
ECHOSTAR 11,2008-035A,2026-06-13T05:47:16.274976,1.00271412,.00020899,0.9946,84.2212,347.9663,166.3954,0,U,33207,999,5117,0,-.46E-6,0
SUPERBIRD-C2,2008-038A,2026-06-13T06:57:22.447296,1.00268875,.00059276,2.3506,81.3087,26.5938,34.0235,0,U,33274,999,10569,0,-.296E-5,0
INMARSAT 4-F3,2008-039A,2026-06-12T12:44:03.616224,1.00271818,.00028368,4.2898,31.6197,53.7848,268.4603,0,U,33278,999,4649,0,-.129E-5,0
NIMIQ 4,2008-044A,2026-06-13T04:23:38.668416,1.00273364,.00021042,0.0038,352.8135,72.6698,179.9314,0,U,33373,999,6494,0,-.208E-5,0
GALAXY 19 (G-19),2008-045A,2026-06-13T05:50:53.428416,1.00270356,.00024276,0.0204,347.2822,100.8054,164.1976,0,U,33376,999,6486,0,0,0
ASTRA 1M,2008-057A,2026-06-13T06:24:05.050368,1.00269907,.00046212,0.2861,82.3952,22.4097,272.1689,0,U,33436,999,4569,0,.133E-5,0
EUTELSAT HOTBIRD 13C,2008-065A,2026-06-13T06:04:14.452320,1.00272335,.0003292,2.9398,79.2360,2.3870,220.7120,0,U,33459,999,4730,0,-.272E-5,0
EXPRESS-AM44,2009-007A,2026-06-13T02:50:03.603264,1.00271227,.00039504,3.4517,78.4471,357.8386,216.6663,0,U,33595,999,5224,0,-.79E-6,0
NSS-9,2009-008A,2026-06-13T05:28:06.621024,1.00272487,.00018858,1.2512,82.6914,348.0868,95.8680,0,U,33749,999,6348,0,.84E-6,0
TELSTAR 11N,2009-009A,2026-06-13T06:07:51.604896,1.00269143,.00021822,0.0175,8.7811,70.6058,236.5874,0,U,34111,999,4620,0,-.239E-5,0
WGS F2 (USA 204),2009-017A,2026-06-12T04:55:04.047744,1.00271719,.00004198,0.0178,341.3812,274.7080,135.7341,0,U,34713,999,4556,0,.83E-6,0
SES-7 (PROTOSTAR 2),2009-027A,2026-06-13T06:49:15.724992,1.00271518,.00005748,0.0529,75.4568,255.0431,141.6837,0,U,34941,999,6259,0,-.333E-5,0
