OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
USA 149 (DSP 20),2000-024A,2026-06-11T06:17:58.969248,1.00272427,.00017,13.1659,11.8929,306.4821,230.3191,0,U,26356,999,3285,0,.1E-5,0
TDRS 8,2000-034A,2026-06-11T16:20:46.868064,1.00268224,.000485,12.6753,31.3706,14.1890,184.3482,0,U,26388,999,9512,0,-.187E-5,0
ISS (ZVEZDA),2000-037A,2026-06-11T12:18:41.484096,15.49175527,.0005119,51.6332,328.1749,173.4651,186.6405,0,U,26400,999,57098,.16294E-3,.8593E-4,0
NAVSTAR 48 (USA 151),2000-040A,2026-06-11T07:39:21.378816,2.00557597,.0121097,54.8521,215.3954,302.4443,64.3462,0,U,26407,999,18983,0,.79E-6,0
CLUSTER II-FM7 (SAMBA),2000-041A,2026-06-12T16:15:42.321024,0.44876884,.9050232,149.9129,50.0471,267.1318,359.9673,0,U,26410,999,2029,0,.5012E-4,0
CLUSTER II-FM8 (TANGO),2000-045B,2026-06-10T16:26:23.629344,0.44409835,.9053421,150.1502,50.7513,267.6711,3.1468,0,U,26464,999,2028,0,.4607E-4,0
NSS-11,2000-059A,2026-06-11T15:47:30.056064,1.00272804,.0002913,2.1115,81.4520,5.1918,226.2412,0,U,26554,999,4123,0,.41E-6,0
USA 153,2000-065A,2026-06-11T16:12:48.732192,1.00270810,.0003035,11.6152,35.4676,46.3864,195.8793,0,U,26575,999,3287,0,-.317E-5,0
AMC-6,2000-067A,2026-06-11T16:01:28.715808,1.00271552,.0003492,0.1376,83.0391,8.1936,274.1048,0,U,26580,999,9383,0,.105E-5,0
NAVSTAR 49 (USA 154),2000-071A,2026-06-11T02:54:16.379424,2.00565705,.01742783,55.6224,95.1939,266.7182,241.6864,0,U,26605,999,18739,0,-.4E-7,0
