OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-4616,2022-107AL,2026-07-07T12:00:02.998944,15.16370310,.0001125,53.1610,75.8985,78.8257,264.2468,0,U,53734,999,573,.34995E-2,.69088E-3,0
STARLINK-4618,2022-107AM,2026-07-07T12:00:02.998944,15.30350716,.0001444,53.1594,84.1991,76.6495,53.4091,0,U,53735,999,588,.22383E-2,.66844E-3,0
STARLINK-4652,2022-107AN,2026-07-07T12:00:02.998944,15.27735190,.0001977,53.1590,74.7217,81.9520,148.2984,0,U,53736,999,593,.26589E-2,.73386E-3,0
STARLINK-4662,2022-107AQ,2026-07-07T12:00:02.998944,15.31460380,.0001361,53.1589,84.3075,85.4472,348.4630,0,U,53738,999,594,.21826E-2,.6747E-3,0
STARLINK-4607,2022-107AS,2026-07-06T21:52:04.774368,15.22110896,.0001192,53.1598,87.1797,98.0452,262.0680,0,U,53740,999,21261,.15967E-3,.3376E-4,0
STARLINK-4637,2022-107AU,2026-07-07T12:00:02.998944,15.29031110,.0000583,53.1604,84.4302,243.5669,128.3485,0,U,53742,999,588,.22324E-2,.63974E-3,0
STARLINK-4645,2022-107AV,2026-07-07T12:00:02.998944,15.35391020,.0001147,53.1589,84.2329,97.4059,16.3188,0,U,53743,999,578,.9029E-3,.31236E-3,0
STARLINK-4670,2022-107AW,2026-07-07T02:04:04.770048,15.08817837,.0001406,53.1610,87.5404,89.2313,270.8839,0,U,53744,999,21262,-.91771E-4,-.1747E-4,0
STARLINK-4656,2022-107AX,2026-07-07T12:00:02.998944,15.33019928,.0001423,53.1593,84.2673,70.6796,25.9047,0,U,53745,999,593,.2253E-2,.73214E-3,0
STARLINK-4589,2022-107AY,2026-07-07T12:00:02.998944,15.31736858,.0001115,53.1593,84.2970,97.5513,343.8247,0,U,53746,999,578,.22626E-2,.70596E-3,0
STARLINK-4612,2022-107BC,2026-07-07T12:00:02.998944,15.32040152,.0001197,53.1590,84.1621,66.4816,84.6835,0,U,53750,999,593,.22347E-2,.70384E-3,0
STARLINK-4718,2022-111A,2026-07-07T12:00:02.998944,15.11291008,.0002138,53.1590,105.9525,59.9567,330.9829,0,U,53773,999,564,.11839E-2,.19921E-3,0
STARLINK-4719,2022-111B,2026-07-07T07:03:08.511264,15.09072227,.0001461,53.1592,106.8595,97.8050,262.3107,0,U,53774,999,21176,.18063E-2,.28761E-3,0
STARLINK-4722,2022-111C,2026-07-07T12:00:02.998944,15.29179842,.0001174,53.1611,95.0983,61.6744,67.9335,0,U,53775,999,583,.17005E-2,.4877E-3,0
STARLINK-4664,2022-111E,2026-07-07T02:50:32.796960,15.08826100,.0001649,53.1604,97.9254,113.4174,246.6991,0,U,53777,999,21172,-.11617E-3,-.2136E-4,0
STARLINK-4709,2022-111F,2026-07-07T12:00:02.998944,15.20553446,.0001273,53.1615,100.4202,96.8502,216.3444,0,U,53778,999,584,.12208E-2,.26832E-3,0
STARLINK-4706,2022-111G,2026-07-07T12:00:02.998944,15.29359804,.0001499,53.1596,94.8900,83.1717,152.3175,0,U,53779,999,593,.22779E-3,.6223E-4,0
STARLINK-4678,2022-111H,2026-07-07T04:31:10.047936,15.08859682,.0001465,53.1607,97.6494,88.2277,271.8883,0,U,53780,999,21173,.13415E-3,.1849E-4,0
STARLINK-4462,2022-111J,2026-07-07T04:04:40.921248,15.08823085,.0001402,53.1602,97.5380,101.0109,259.1041,0,U,53781,999,21173,.13818E-3,.1911E-4,0
STARLINK-4536,2022-111L,2026-07-07T03:54:04.516128,15.08826376,.0001326,53.1606,97.4919,79.6356,280.4785,0,U,53783,999,21173,-.51552E-4,-.1108E-4,0
STARLINK-4687,2022-111M,2026-07-07T12:00:02.998944,15.29335180,.0001295,53.1586,94.7936,112.7092,171.7249,0,U,53784,999,593,.11366E-3,.2923E-4,0
STARLINK-4743,2022-111Q,2026-07-07T12:00:02.998944,15.24192631,.000086,53.1610,95.2329,100.2221,317.5532,0,U,53787,999,589,.17163E-2,.42259E-3,0
STARLINK-4666,2022-111S,2026-07-07T03:27:33.963840,15.08812862,.0001434,53.1589,97.3768,72.2485,287.8662,0,U,53789,999,21172,.49307E-3,.7562E-4,0
STARLINK-4734,2022-111T,2026-07-07T12:00:02.998944,15.25806269,.0001346,53.1612,95.0810,79.0870,56.7895,0,U,53790,999,569,.1682E-2,.43478E-3,0
