OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
LEMUR-2-AFFIE-WAUWIE,2025-248C,2026-06-01T11:37:59.795904,15.26700156,.00096998,45.3867,200.0340,347.2049,12.8593,0,U,66295,999,3219,.59909021E-3,.15776E-3,0
LEMUR-2-DEANANDMAEVE,2025-276N,2026-06-04T03:29:20.961600,15.19563707,.0006806,97.4214,228.8397,54.3697,305.8170,0,U,66678,999,2843,.39453E-3,.8331E-4,0
LEMUR-2-STAS-GORBUK,2025-276W,2026-06-04T03:46:01.661952,15.19234451,.0006319,97.4245,228.9060,54.9731,305.2095,0,U,66686,999,2843,.34409E-3,.7187E-4,0
LEMUR-2-TEODOR,2025-276DG,2026-06-04T03:43:12.826848,15.20901398,.0001696,97.4148,229.1239,126.4958,233.6434,0,U,66768,999,2846,.32646E-3,.7151E-4,0
LEMUR-2-LAILA,2025-276DQ,2026-06-04T15:46:11.203968,15.21128129,.0001381,97.4174,229.7313,147.7326,212.3994,0,U,66776,999,2854,.29805E-3,.6566E-4,0
LEMUR-2-CELIJO-SB-PK,2025-276DW,2026-06-04T03:51:45.876960,14.99810006,.000865,97.5288,226.3650,164.5799,195.5690,0,U,66781,999,2067,.66125E-3,.8136E-4,0
LEMUR-2-FINNIAN,2025-276DX,2026-06-04T03:23:35.522304,15.00205024,.0008249,97.5248,226.5515,128.5757,231.6208,0,U,66782,999,1804,.62562E-3,.7774E-4,0
LEMUR-2-STARLIGHT,2025-276DY,2026-06-04T10:04:48.246240,14.98899262,.0015153,97.5272,226.4935,164.9990,195.1686,0,U,66783,999,2828,.64094E-3,.7711E-4,0
LEMUR-2-TARTIFLETTE,2025-276DZ,2026-06-04T10:02:55.654080,14.98913714,.0013775,97.5270,226.4977,171.3405,188.8059,0,U,66784,999,2828,.77136E-3,.9293E-4,0
LEMUR-2-VUKASIN,2025-276EA,2026-06-04T10:09:40.218624,15.00215096,.0006161,97.5302,226.7687,154.8937,205.2587,0,U,66785,999,2823,.62925E-3,.7819E-4,0
LEMUR-2-HOTSPUR-TOM,2025-276EB,2026-06-04T03:26:12.169824,14.98786677,.0014978,97.5238,226.2182,168.5926,191.5640,0,U,66786,999,2817,.66596E-3,.799E-4,0
LEMUR-2-MYRA,2025-276EC,2026-06-04T15:41:26.602368,15.00070578,.0014973,97.5220,226.9473,183.2518,176.8611,0,U,66787,999,2833,.58872E-3,.7297E-4,0
LEMUR-2 FIKRETDENGIZ,2026-004A,2026-06-03T13:16:36.378048,14.88221873,.00088388,97.8015,153.3224,173.3369,186.7966,0,U,67363,999,2125,.51674204E-3,.4718E-4,0
TWILIGHT-1 OBJECT B,2026-004B,2026-06-03T23:25:05.549952,14.87654413,.00089831,97.8058,153.7586,163.3184,196.8330,0,U,67364,999,2132,.19779244E-3,.1747E-4,0
LEMUR-2-MARIO-SOUSA,2026-004C,2026-06-04T05:03:30.778560,14.88405946,.00084766,97.7991,153.9664,171.6156,188.5204,0,U,67365,999,2136,.6120998E-3,.5625E-4,0
LEMUR-2-SONNENBLUME,2026-004E,2026-06-04T00:08:29.620896,14.88244849,.00079884,97.7983,153.7541,174.6572,185.4731,0,U,67367,999,2133,.37967621E-3,.3453E-4,0
LEMUR-2-WOBLER,2026-004F,2026-06-04T00:01:31.838880,14.88419567,.00085297,97.8037,153.8581,163.6845,196.4648,0,U,67368,999,2133,.50648378E-3,.4646E-4,0
LEMUR-2-GRAM-E-SUE,2026-004H,2026-06-03T23:47:40.811712,14.88409002,.0007025,97.7971,153.7538,174.8290,185.3001,0,U,67370,999,2133,.30273405E-3,.2753E-4,0
LEMUR-2-KATIE,2026-004AA,2026-06-03T23:49:16.612032,14.89945610,.00044403,97.8032,154.1718,120.4962,239.6694,0,U,67387,999,2134,.47300596E-3,.4501E-4,0
LEMUR-2-HCS-BAZUS,2026-004AB,2026-06-03T23:47:58.175520,14.89938139,.00041084,97.8020,154.1536,115.6889,244.4753,0,U,67388,999,2134,.54476156E-3,.5192E-4,0
